applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed
APP01625,41166.92055725503,773.0907364289003,4452.406750341574,43235.70807428166,48,BC,Part-time,119
APP01626,31582.420805782698,752.6182130701911,3869.869672506887,12107.333862819358,29,ON,Unemployed,0
APP01627,32345.132614903123,612.57190441435,5151.849414231564,1284.015280776751,71,ON,Unemployed,0
APP01628,36802.53658030224,767.496834601664,6014.950780489025,38337.28219753903,50,BC,Full-time,205
APP01629,53511.160654521984,1112.0592784288838,226.15231229551003,43326.10191914598,43,ON,Unemployed,0
APP01630,37794.328953202654,789.5053171504218,3399.1084622680446,7200.005967438601,58,ON,Full-time,24
APP01631,72542.10224097596,1583.2170776124958,9970.601902320795,6680.207495913095,98,ON,Full-time,28
APP01632,38538.85490974189,838.9506218857167,2591.561903217893,9447.336673661523,49,BC,Part-time,175
APP01633,116470.51231988566,2606.4411598610777,4666.9366301079735,31010.159394457907,34,ON,Unemployed,0
APP01634,36188.315026727876,558.9710243143655,479.2789506154238,1899.3177638364234,57,ON,Part-time,469
APP01635,94216.59751233438,2066.426159199585,3835.867822011386,18548.59863866955,49,ON,Part-time,171
APP01636,59206.04157871851,610.8611354861363,4571.641691214212,43283.1146667177,97,BC,Full-time,121
APP01637,59868.112346352405,1324.0459197981695,1114.301302750449,1029.0561273858366,70,BC,Full-time,438
APP01638,166906.3606329399,3819.7932064923275,9236.033013335807,13252.252747246737,58,BC,Unemployed,0
APP01639,84058.0997566893,722.4587715664579,498.57886674627207,12804.162697286416,49,BC,Full-time,367
APP01640,37007.44855992726,790.019758688091,8560.692225132872,30585.580735362422,91,ON,Unemployed,0
APP01641,39603.200014737085,821.9813178222654,3169.1910912915732,18978.315528011037,28,ON,Full-time,21
APP01642,98376.0005592042,2382.3146525090365,4351.627537561247,30506.13515473833,30,ON,Part-time,569
APP01643,77445.52671660439,1459.0915500063911,6568.801190389333,36643.86021236699,83,BC,Part-time,594
APP01644,36935.73365732055,396.46426809993636,8912.124841325005,46381.948482555,93,BC,Full-time,554
APP01645,55411.640927645116,1317.9652505158845,4897.980721382732,29524.049126183254,47,ON,Part-time,229
APP01646,48738.962017325895,1141.0640093177094,6808.834356875618,3912.647712409039,40,BC,Unemployed,0
APP01647,145555.71186211114,2325.9048119296976,4228.354925259327,11423.460139793926,90,BC,Full-time,468
APP01648,47924.60464210663,903.0598883188538,3462.6126582747265,27941.546593345407,60,ON,Unemployed,0
APP01649,42270.606472461885,768.9080486067941,1384.5996974631537,36314.42670675146,42,ON,Unemployed,0
APP01650,61697.29616243535,953.40717320275,3135.1281538319463,41940.85894513174,35,BC,Unemployed,0
APP01651,35889.30834387537,374.20653261167064,8283.217336461488,32616.152230101055,73,BC,Unemployed,0
APP01652,53086.018191412404,773.3897647178852,9940.200189867252,46958.6435781181,80,BC,Part-time,310
APP01653,79757.82874967737,1356.5143718462782,8455.06508403772,31643.435918543528,96,ON,Full-time,153
APP01654,35914.60015232289,707.1673018705657,707.2617820421101,1589.266880039825,30,BC,Full-time,359
APP01655,77307.24795758091,706.362012779788,7202.55019206511,44174.58726094796,27,ON,Part-time,27
APP01656,89738.0390370303,1994.9497714120275,262.4064419673622,38729.96017603824,39,BC,Full-time,546
APP01657,70926.73770695429,1143.1425874675417,9040.669919299304,1271.2247012978862,21,ON,Part-time,285
APP01658,56799.75283966303,829.5860151357147,9125.384185188546,1404.5871985165506,47,BC,Part-time,179
APP01659,55427.46601189311,978.4417945858486,8787.948059935474,24469.94973652685,93,BC,Full-time,373
APP01660,19571.959244009147,441.7121776066675,8361.703350119467,18618.484342893953,36,BC,Unemployed,0
APP01661,40250.53571010961,536.8203622474175,643.6392383317102,16184.981592011514,56,ON,Full-time,542
APP01662,51874.61413921685,1188.4924051164603,8242.591507329005,17413.988947906764,40,ON,Unemployed,0
APP01663,51178.717912601955,1102.6837286837617,5237.686718731762,48130.74909753155,58,ON,Unemployed,0
APP01664,34139.30687625844,730.3867558541031,1667.4053673590895,14946.243970836515,32,BC,Unemployed,0
APP01665,69928.44377243139,1726.334629805648,2488.5410502784443,26303.899274897412,40,BC,Unemployed,0
APP01666,53127.50691009931,522.0568819593473,782.1453997279093,4038.9898740611065,58,ON,Unemployed,0
APP01667,32831.055703779115,628.6623500161031,7655.213569156023,41619.88293823068,64,BC,Full-time,354
APP01668,39825.126388088756,681.9643458558992,9887.284573031913,28471.798156058423,20,BC,Full-time,304
APP01669,60254.63177020424,875.2245989818015,9893.20431194771,9196.978583719962,74,BC,Full-time,299
APP01670,31674.725332412876,294.96450046000047,1780.6147875756128,22315.86957395739,35,ON,Full-time,28
APP01671,37514.083829594514,369.19226549847264,9655.844671087594,7977.418787734854,74,BC,Part-time,406
APP01672,91598.81480903614,2187.2621898756906,6504.616504505567,42551.6640279197,57,ON,Unemployed,0
APP01673,29902.919234108747,364.59768603733363,6540.425627445631,29535.372664231334,96,BC,Unemployed,0
APP01674,55396.70032167401,756.0518847026117,4636.905826704762,28933.76070340166,52,ON,Full-time,25
APP01675,103859.06192340827,1844.7674741918338,3899.1914609892297,1252.867188480996,46,BC,Part-time,144
APP01676,63402.6088287713,989.6344026043649,3065.1420321931078,29765.805290523946,46,BC,Full-time,376
APP01677,30926.05720407667,661.6924876634693,8846.960718457842,48246.1980949754,36,BC,Part-time,559
APP01678,134188.19768828145,1862.718019779874,3995.0299362030896,45701.87857008691,91,ON,Full-time,543
APP01679,96939.62533094322,859.4625045021081,4631.321821667274,36714.849440766295,38,BC,Unemployed,0
APP01680,51601.78749283801,1014.7137787270343,8590.204030271414,9593.935457216825,23,ON,Part-time,494
APP01681,82373.28254789118,1921.6223662219932,1147.5857499794274,24991.307986203916,57,ON,Full-time,3
APP01682,75876.08763437525,816.331175939135,5660.0599067839385,26710.867077584044,51,BC,Part-time,576
APP01683,35385.30833351946,737.2016207129826,3743.353444011519,9753.971692742542,51,BC,Full-time,194
APP01684,71303.64068541703,1040.5988520635951,6425.467067577662,42867.62588849199,20,ON,Unemployed,0
APP01685,33569.8809368194,292.0635856648013,1521.6487645714983,11628.998118616508,47,BC,Unemployed,0
APP01686,28617.463184714146,453.2597776715384,3883.3141862874577,22511.73693987056,96,ON,Full-time,273
APP01687,60897.043471043544,773.2251462310628,6418.931891842601,8451.396191227688,94,BC,Full-time,343
APP01688,52125.58342502835,539.629109327454,8166.994271977243,1660.8324412570255,81,BC,Part-time,413
APP01689,127820.07043385065,1844.9471087546158,7047.001463927961,48424.407225856325,30,BC,Full-time,328
APP01690,104260.05857090675,1169.2438814674751,467.1740907368138,26798.75532206286,79,ON,Full-time,376
APP01691,40266.800475990596,742.7999017609607,2878.609531868498,6399.64105216317,25,BC,Full-time,322
APP01692,81169.51345654418,1508.0678132312405,1939.9845889456435,30567.181238352598,19,BC,Unemployed,0
APP01693,46789.45675252193,761.1805186757084,6369.480364169554,32152.924871939544,55,BC,Full-time,287
APP01694,44167.57810888486,763.137906020775,2660.46490605107,22875.62787257368,69,ON,Full-time,479
APP01695,66642.07125071235,1173.1345621863459,427.69359472381365,26833.42139598395,30,ON,Full-time,327
APP01696,73136.3167793554,1769.5057040706583,8214.026832549622,45767.40266150392,77,BC,Part-time,567
APP01697,32855.35244469874,399.2274691620763,4328.43854360906,14658.590037762808,92,BC,Part-time,334
APP01698,68725.92461469208,1505.6644478922124,8401.892639889686,17789.548321212045,58,ON,Part-time,583
APP01699,35740.269755728244,648.8905473992277,7369.864418852196,44264.1416177752,91,BC,Unemployed,0
APP01700,131652.06530870547,1471.5993702087626,1588.413568366489,41690.07138060273,57,BC,Full-time,290
APP01701,56828.52304468294,882.9742221930703,4606.257992330035,22955.8900314557,79,BC,Unemployed,0
APP01702,49080.02073349583,560.4544358435897,6026.624814106697,49527.71587111258,69,BC,Unemployed,0
APP01703,93748.97539781993,848.9765738459371,4253.756060634667,10531.865184875038,41,BC,Full-time,545
APP01704,152322.68626041157,1590.1923022580754,191.44840099684424,34767.86413041206,67,ON,Full-time,574
APP01705,51857.31004659722,1069.4492019238146,9138.330113421172,34334.24062397213,43,ON,Part-time,542
APP01706,30460.924714199627,526.1377883203463,9237.302588347946,6244.7280740905035,19,BC,Unemployed,0
APP01707,44237.11558005211,479.24077942634057,7527.150669289041,3387.673520635227,40,ON,Unemployed,0
APP01708,51202.319179376194,493.11886119587956,1161.6058113267825,12786.227433735821,37,BC,Full-time,380
APP01709,55773.1849039033,1158.8790869393765,6687.113683476584,3936.5738477046534,19,ON,Part-time,370
APP01710,60115.420617744065,1198.6557557669607,1443.9988666802828,25344.298831860717,69,ON,Unemployed,0
APP01711,35650.74248264156,579.8619903181972,2508.257465934467,16766.74034092668,68,BC,Full-time,562
APP01712,42717.72720461793,358.1110941607374,7852.95013144537,37590.1841688475,21,ON,Unemployed,0
APP01713,55454.84744689818,927.182163030109,1139.8551923931489,16016.694399440086,95,BC,Unemployed,0
APP01714,27317.682833034538,602.9861557150468,5224.775687993251,49820.2400263651,98,BC,Part-time,546
APP01715,74964.59758649499,850.1848662684005,5008.418352937402,41715.117846721805,64,ON,Part-time,538
APP01716,37619.0670531273,697.5067838877771,5961.250841813537,10312.504784210982,26,ON,Part-time,419
APP01717,89492.18071001543,2095.2938438975607,4621.412944996451,19788.580552588206,96,BC,Unemployed,0
APP01718,46506.39015703838,591.6070550668478,6194.86025584608,15071.325238837255,25,BC,Unemployed,0
APP01719,19044.41584888094,238.31326132332364,9491.081854316068,11105.40462396878,87,ON,Part-time,137
APP01720,79259.91874306036,1000.370956027955,1661.1584761023257,3217.7954069737098,22,BC,Part-time,103
APP01721,40692.756911047436,480.4628870613646,3143.9994386537164,8384.919294273004,97,ON,Full-time,600
APP01722,52522.7118849496,493.3599723782979,5549.681270328148,27805.328377738013,81,ON,Full-time,233
APP01723,64282.34846007923,694.053507368532,3248.4306097301974,8972.7248286326,80,BC,Part-time,263
APP01724,92995.60433900745,2321.0431239401596,1852.779852372587,2482.3618095106303,94,BC,Part-time,397
APP01725,133050.92340266667,2620.554687075424,7087.5189671485705,15151.247657565229,41,BC,Unemployed,0
APP01726,48296.22036358715,777.9324381705753,3504.89758215584,21184.22570254912,63,BC,Full-time,516
APP01727,28230.270989352666,619.5137741824288,6337.061188936116,2569.058716973497,91,ON,Full-time,260
APP01728,39685.100548020455,490.6365236954691,9691.125477509971,44543.638941766745,95,ON,Unemployed,0
APP01729,178740.88701506838,2219.7753029023756,5089.096976828483,32076.64395467265,30,ON,Part-time,11
APP01730,71478.55139769771,939.9855054911773,9044.04049466652,3772.5406035609294,79,ON,Full-time,437
APP01731,104337.29217874503,1034.5450829460221,1779.5903063554397,30241.386511533263,99,ON,Unemployed,0
APP01732,43936.060383182245,898.0727775096213,833.2122522990127,16717.42893179482,53,ON,Part-time,496
APP01733,47159.70023905543,804.9326581972307,505.3594671188222,10353.587007677967,84,ON,Unemployed,0
APP01734,46991.59758136627,565.2112174630994,8655.36318912053,41686.07439024519,68,ON,Unemployed,0
APP01735,50545.93290779119,1233.3705499941477,6942.277944115568,22932.349838700855,51,BC,Unemployed,0
APP01736,22688.164894375688,281.0113094385311,9213.90901109541,37095.52459883917,59,BC,Part-time,54
APP01737,83507.72922400036,2040.1701520850856,3679.7823991477694,24046.962515921463,20,ON,Part-time,588
APP01738,129997.49513098566,2743.4028381438075,947.9934668939583,10766.74243664982,78,BC,Unemployed,0
APP01739,27454.340906730828,273.52379681379,6959.9758927827515,45088.31122171133,76,ON,Unemployed,0
APP01740,46761.417387485715,550.9585278859553,6829.121613765643,33585.42307403169,44,ON,Part-time,501
APP01741,40343.06840392808,601.4182379694723,8305.57332892195,47109.02585723107,68,BC,Unemployed,0
APP01742,37363.00053813485,735.1473089684538,4441.725932160592,41911.649055106966,62,BC,Full-time,361
APP01743,37339.037404688184,835.0064963995062,7661.189959845936,7648.286159095507,45,BC,Part-time,385
APP01744,32157.109041158634,432.73419930500137,4982.156403012519,43940.206459700275,33,BC,Part-time,421
APP01745,66916.88866717058,1110.2356302754147,7856.371258181181,34200.63679756009,45,ON,Part-time,135
APP01746,38058.75909580845,474.0357647302633,225.66287690599208,36625.06222135148,66,BC,Full-time,52
APP01747,94769.85493360426,1288.4770065549176,7860.308417173602,17759.339004337795,35,ON,Unemployed,0
APP01748,58370.401093841836,569.2383358983989,857.7993413584272,23438.39074438547,93,BC,Unemployed,0
APP01749,22813.090840306395,460.90069725539996,4863.688483373105,40505.02032271304,98,ON,Full-time,468
APP01750,70220.05131941766,1228.499719793242,1157.0611380107055,9171.760511500213,46,BC,Unemployed,0
APP01751,66799.38707320149,1153.4725041816102,8354.914992816639,39243.97603739264,22,BC,Part-time,312
APP01752,132811.59471499838,1345.065278656595,2989.509732773917,47111.60968917727,65,BC,Full-time,145
APP01753,48153.804859399825,742.8629471156584,4395.508702229471,16752.294668408387,47,ON,Part-time,247
APP01754,36054.99331731777,634.4951728919526,6749.539844583547,7444.83364646625,41,ON,Full-time,5
APP01755,67184.3177790095,1452.8817610832823,2117.5252152437074,46937.47727475966,35,BC,Full-time,376
APP01756,72786.01234288202,1714.2230961963264,2766.7367488602777,24035.77614026219,77,ON,Unemployed,0
APP01757,32622.062849566275,377.27552686770326,7463.738099200795,45218.53343339381,41,ON,Full-time,167
APP01758,149861.86116586335,1468.8025012675253,5243.226819187765,4151.2450933867185,86,BC,Part-time,567
APP01759,102586.75602612724,1613.6289314933908,3218.6728917677756,49485.568313707234,89,ON,Part-time,343
APP01760,32566.470969757585,281.6743666281559,4129.023145478313,42781.947755258305,55,BC,Full-time,90
APP01761,53921.854511636375,1317.5145572308536,9850.514208635852,42898.44594272972,68,ON,Unemployed,0
APP01762,59262.18062633964,1096.628478257911,6023.644153626306,34440.56183560287,73,ON,Full-time,125
APP01763,66709.53025801205,1372.539060968689,7083.788544970834,38193.5412645198,61,BC,Unemployed,0
APP01764,64442.079088510094,771.7411142748807,5998.752337154453,32032.091387287914,99,BC,Full-time,273
APP01765,78859.6395082567,1642.7751918395966,6239.864769299424,28267.238638176048,73,ON,Unemployed,0
APP01766,81539.33799121784,1920.1515351481464,2489.1727148444975,24633.095164954793,37,ON,Part-time,415
APP01767,65912.19105923543,825.3288729465293,1214.8929341346015,43194.04413864882,89,ON,Unemployed,0
APP01768,66890.61539804563,846.8928407482098,7200.268857184622,38697.56660893586,83,ON,Full-time,315
APP01769,71962.54230306543,1201.0057430847526,4712.4128732627405,14326.764736176814,96,BC,Unemployed,0
APP01770,29547.419197094376,624.9265818269613,5059.492763807739,41423.27790960635,91,BC,Full-time,301
APP01771,46931.08843390085,994.8055629852395,4009.254541668511,26344.54456963747,97,ON,Unemployed,0
APP01772,48667.106807344724,504.3735369417668,2301.9534731111858,20253.965131805027,67,BC,Full-time,53
APP01773,51609.56891464503,880.8625723201661,9679.681569673792,23444.98273570839,100,BC,Part-time,311
APP01774,39678.07916290653,382.99210582076194,389.96233083053335,15792.94794757385,40,ON,Full-time,443
APP01775,51241.29368319374,1176.7362877344456,545.028480272236,23174.77788776278,65,ON,Part-time,234
APP01776,48179.268273862624,1203.4142579406755,5025.289920260971,7626.227462556169,51,BC,Part-time,442
APP01777,103470.77984031294,2237.338045465588,672.250937073653,14460.318793899365,67,ON,Full-time,286
APP01778,68843.22797577763,1257.887804978095,4366.8194805692365,23429.18215646347,88,BC,Part-time,188
APP01779,63957.83914907136,1487.0044386188306,4212.893773250489,32242.13843649011,31,ON,Unemployed,0
APP01780,38265.74699847202,435.46650463225916,1554.7086787956398,36294.60386254891,31,BC,Part-time,579
APP01781,106329.5218714835,1522.3627798689968,441.6963255896467,35565.146188846134,32,ON,Unemployed,0
APP01782,62483.51719067987,927.9059995139522,4167.327359771229,29391.734842147984,100,BC,Part-time,326
APP01783,98827.38903907784,1914.475105151062,4727.479167588784,37751.16832151438,38,ON,Full-time,406
APP01784,42677.47828740599,782.0439491693572,6539.824624399694,36711.95424695196,84,BC,Unemployed,0
